2026-05-14 13:25:13 | tools.base_tool      | INFO     | Инструмент mifly создан
2026-05-14 13:25:13 | tools.mifly          | INFO     | MiFly инициализирован
2026-05-14 13:25:13 | tools.mifly          | INFO     | MiFly готов к работе
2026-05-14 13:25:13 | tools.base_tool      | INFO     | Инструмент amorfus создан
2026-05-14 13:25:13 | tools.amorfus        | INFO     | Amorfus инициализирован. Размер роя: 5
2026-05-14 13:25:13 | tools.amorfus        | INFO     | Роевой интеллект инициализирован для 5 дронов
2026-05-14 13:25:13 | tools.base_tool      | INFO     | Инструмент amorfus создан
2026-05-14 13:25:13 | tools.amorfus        | INFO     | Amorfus инициализирован. Размер роя: 5
2026-05-14 13:25:13 | tools.amorfus        | INFO     | Роевой интеллект инициализирован для 5 дронов
2026-05-14 13:25:13 | tools.amorfus        | INFO     | Установлено строе: circle
2026-05-14 13:25:13 | tools.base_tool      | INFO     | Инструмент amorfus создан
2026-05-14 13:25:13 | tools.amorfus        | INFO     | Amorfus инициализирован. Размер роя: 5
2026-05-14 13:25:13 | tools.amorfus        | INFO     | Роевой интеллект инициализирован для 5 дронов
2026-05-14 13:25:13 | tools.base_tool      | INFO     | Инструмент amorfus создан
2026-05-14 13:25:13 | tools.amorfus        | INFO     | Amorfus инициализирован. Размер роя: 5
2026-05-14 13:25:13 | tools.amorfus        | INFO     | Роевой интеллект инициализирован для 5 дронов
2026-05-14 13:25:13 | tools.base_tool      | INFO     | Инструмент amorfus создан
2026-05-14 13:25:13 | tools.amorfus        | INFO     | Amorfus инициализирован. Размер роя: 5
2026-05-14 13:25:13 | tools.amorfus        | INFO     | Роевой интеллект инициализирован для 5 дронов
2026-05-14 13:25:13 | tools.base_tool      | INFO     | Инструмент amorfus создан
2026-05-14 13:25:13 | tools.amorfus        | INFO     | Amorfus инициализирован. Размер роя: 5
2026-05-14 13:25:13 | tools.amorfus        | INFO     | Роевой интеллект инициализирован для 5 дронов
2026-05-14 13:25:13 | tools.base_tool      | INFO     | Инструмент test создан
2026-05-14 13:25:13 | tools.base_tool      | INFO     | Инструмент test создан
2026-05-14 13:25:13 | tools.base_tool      | INFO     | Инструмент test отключен
2026-05-14 13:25:13 | tools.base_tool      | INFO     | Инструмент test включен
